date,value
2022-07-31,465102
2022-08-01,295570
2022-08-02,407272
2022-08-03,220464
2022-08-04,403886
2022-08-05,593262
2022-08-06,446675
2022-08-07,259108
2022-08-08,177064
2022-08-09,479300
2022-08-10,491855
2022-08-11,260511
2022-08-12,410783
2022-08-13,470457
2022-08-14,435251
2022-08-15,569627
2022-08-16,702458
2022-08-17,453038
2022-08-18,282495
2022-08-19,433597
2022-08-20,552185
2022-08-21,170975
2022-08-22,305485
2022-08-23,646753
2022-08-24,411451
2022-08-25,322251
2022-08-26,307217
2022-08-27,344616
2022-08-28,410483
2022-08-29,297729
2022-08-30,574650
2022-08-31,213146
2022-09-01,247516
2022-09-02,360493
2022-09-03,160482
2022-09-04,239041
2022-09-05,301543
2022-09-06,309274
2022-09-07,376645
2022-09-08,204838
2022-09-09,410317
2022-09-10,506110
2022-09-11,309456
2022-09-12,398228
2022-09-13,248787
2022-09-14,290606
2022-09-15,421609
2022-09-16,492985
2022-09-17,355448
2022-09-18,277057
2022-09-19,353397
2022-09-20,261542
2022-09-21,245950
2022-09-22,362890
2022-09-23,474162
2022-09-24,193903
2022-09-25,284465
2022-09-26,354717
2022-09-27,309560
2022-09-28,334522
2022-09-29,326735
2022-09-30,500244
2022-10-01,249245
2022-10-02,183749
2022-10-03,314536
2022-10-04,565442
2022-10-05,259617
2022-10-06,436696
2022-10-07,203270
2022-10-08,369902
2022-10-09,239473
2022-10-10,429524
2022-10-11,329567
2022-10-12,393700
2022-10-13,398190
2022-10-14,184633
2022-10-15,283788
2022-10-16,355321
2022-10-17,228223
2022-10-18,365093
2022-10-19,264583
2022-10-20,410702
2022-10-21,147167
2022-10-22,390780
2022-10-23,350931
2022-10-24,477697
2022-10-25,252067
2022-10-26,335878
2022-10-27,333436
2022-10-28,316211
2022-10-29,294887
