date,value
2023-09-01,0.0
2023-10-01,0.0
2023-11-01,-2.483079656078728
2023-12-01,0.0
2024-01-01,0.0
2024-02-01,0.0
2024-03-01,-0.2520754053163662
2024-04-01,0.0
2024-05-01,0.0
2024-06-01,-3.0369352737144646
2024-07-01,0.0
2024-08-01,0.0
2024-09-01,0.5296352753361999
2024-10-01,0.0
2024-11-01,2.4411166968157234
2024-12-01,0.13195504789345275
2025-01-01,0.0
2025-02-01,0.0
2025-03-01,-1.2044859613614753
2025-04-01,-6.242092597447385
2025-05-01,2.4495729338091987
2025-06-01,0.0
2025-07-01,1.1611236084589465
2025-08-01,-0.5120573894330783
2025-09-01,0.9678473100036057
2025-10-01,1.3729077319203784
2025-11-01,0.5918510003004559
2025-12-01,1.4648009173008574
